name;prob_fac;sex;year
Alfred;15;male;1904
Gustav;15;male;1904
Herbert;15;male;1904
Curt / Kurt;15;male;1904
Artur / Arthur;15;male;1904
Erich;15;male;1904
Franz;15;male;1904
Albert;15;male;1904
Johannes;15;male;1904
Rudolf;15;male;1904
Fritz;15;male;1904
Richard;15;male;1904
Bernhard;15;male;1904
Adolf;15;male;1904
Johann;15;male;1904
Peter;15;male;1904
Werner;15;male;1904
August;15;male;1904
Josef / Joseph;15;male;1904
Anna;40.0;female;1905
Gertrud;38.4;female;1905
Martha;36.8;female;1905
Frieda / Frida;35.2;female;1905
Erna;33.6;female;1905
Hertha;32.0;female;1905
Margarethe;30.4;female;1905
Elisabeth;28.8;female;1905
Käthe;27.2;female;1905
Helene;25.6;female;1905
Else;24.0;female;1905
Luise;16;female;1905
Emma;16;female;1905
Marie;16;female;1905
Ella;16;female;1905
Johanna;16;female;1905
Elsa;16;female;1905
Maria;16;female;1905
Hedwig;16;female;1905
Charlotte;16;female;1905
Anni;16;female;1905
Paula;16;female;1905
Berta / Bertha;16;female;1905
Irma;16;female;1905
Clara;16;female;1905
Minna;16;female;1905
Ida;16;female;1905
Elfriede;16;female;1905
Hans;40.0;male;1905
Carl / Karl;38.4;male;1905
Wilhelm;36.8;male;1905
Heinrich;35.2;male;1905
Walter;33.6;male;1905
Hermann;32.0;male;1905
Otto;30.4;male;1905
Paul;28.8;male;1905
Erich;27.2;male;1905
Ernst;25.6;male;1905
Curt / Kurt;24.0;male;1905
Friedrich;16;male;1905
Max;16;male;1905
Johannes;16;male;1905
Albert;16;male;1905
Rudolf;16;male;1905
Alfred;16;male;1905
Willi / Willy;16;male;1905
Franz;16;male;1905
Gustav;16;male;1905
Herbert;16;male;1905
Fritz;16;male;1905
Werner;16;male;1905
Johann;16;male;1905
Richard;16;male;1905
August;16;male;1905
Georg;16;male;1905
Emil;16;male;1905
Artur / Arthur;16;male;1905
Josef / Joseph;16;male;1905
Anna;32.5;female;1902
Frieda / Frida;31.2;female;1902
Gertrud;29.9;female;1902
Martha;28.6;female;1902
Elisabeth;27.3;female;1902
Erna;26.0;female;1902
Marie;24.7;female;1902
Margarethe;23.4;female;1902
Helene;22.1;female;1902
Emma;20.8;female;1902
Elsa;19.5;female;1902
Maria;13;female;1902
Berta / Bertha;13;female;1902
Else;13;female;1902
Hertha;13;female;1902
Ella;13;female;1902
Johanna;13;female;1902
Käthe;13;female;1902
Luise;13;female;1902
Charlotte;13;female;1902
Clara;13;female;1902
Olga;13;female;1902
Hedwig;13;female;1902
Ida;13;female;1902
Minna;13;female;1902
Paula;13;female;1902
Wilhelmine;13;female;1902
Anni;13;female;1902
Auguste;13;female;1902
Meta / Metha;13;female;1902
Carl / Karl;32.5;male;1902
Walter;31.2;male;1902
Wilhelm;29.9;male;1902
Hans;28.6;male;1902
Heinrich;27.3;male;1902
Paul;26.0;male;1902
Otto;24.7;male;1902
Ernst;23.4;male;1902
Willi / Willy;22.1;male;1902
Hermann;20.8;male;1902
Emil;19.5;male;1902
Curt / Kurt;13;male;1902
Richard;13;male;1902
Rudolf;13;male;1902
Friedrich;13;male;1902
Erich;13;male;1902
Franz;13;male;1902
Fritz;13;male;1902
Adolf;13;male;1902
Alfred;13;male;1902
Gustav;13;male;1902
Georg;13;male;1902
Herbert;13;male;1902
Max;13;male;1902
August;13;male;1902
Erwin;13;male;1902
Johann;13;male;1902
Robert;13;male;1902
Bernhard;13;male;1902
Johannes;13;male;1902
Martha;35.0;female;1903
Frieda / Frida;33.6;female;1903
Gertrud;32.2;female;1903
Anna;30.8;female;1903
Erna;29.4;female;1903
Margarethe;28.0;female;1903
Elisabeth;26.6;female;1903
Maria;25.2;female;1903
Käthe;23.8;female;1903
Helene;22.4;female;1903
Hertha;21.0;female;1903
Emma;14;female;1903
Marie;14;female;1903
Else;14;female;1903
Charlotte;14;female;1903
Ella;14;female;1903
Hedwig;14;female;1903
Berta / Bertha;14;female;1903
Johanna;14;female;1903
Luise;14;female;1903
Elsa;14;female;1903
Clara;14;female;1903
Anni;14;female;1903
Dora;14;female;1903
Elfriede;14;female;1903
Ida;14;female;1903
Paula;14;female;1903
Alma;14;female;1903
Carl / Karl;35.0;male;1903
Walter;33.6;male;1903
Wilhelm;32.2;male;1903
Hans;30.8;male;1903
Paul;29.4;male;1903
Otto;28.0;male;1903
Heinrich;26.6;male;1903
Ernst;25.2;male;1903
Willi / Willy;23.8;male;1903
Hermann;22.4;male;1903
Richard;21.0;male;1903
Alfred;14;male;1903
Franz;14;male;1903
Friedrich;14;male;1903
Adolf;14;male;1903
Albert;14;male;1903
Max;14;male;1903
Curt / Kurt;14;male;1903
Fritz;14;male;1903
Johannes;14;male;1903
Rudolf;14;male;1903
Erich;14;male;1903
Artur / Arthur;14;male;1903
Josef / Joseph;14;male;1903
Werner;14;male;1903
Emil;14;male;1903
Erwin;14;male;1903
Johann;14;male;1903
Bruno;14;male;1903
Georg;14;male;1903
Anna;27.5;female;1900
Martha;26.4;female;1900
Frieda / Frida;25.3;female;1900
Emma;24.2;female;1900
Marie;23.1;female;1900
Elisabeth;22.0;female;1900
Maria;20.9;female;1900
Berta / Bertha;19.8;female;1900
Gertrud;18.7;female;1900
Margarethe;17.6;female;1900
Erna;16.5;female;1900
Johanna;11;female;1900
Auguste;11;female;1900
Luise;11;female;1900
Helene;11;female;1900
Ida;11;female;1900
Dorothea;11;female;1900
Dora;11;female;1900
Minna;11;female;1900
Hertha;11;female;1900
Clara;11;female;1900
Wilhelmine;11;female;1900
Elise;11;female;1900
Ella;11;female;1900
Else;11;female;1900
Katharina;11;female;1900
Käthe;11;female;1900
Hedwig;11;female;1900
Olga;11;female;1900
Alma;11;female;1900
Wilhelm;27.5;male;1900
Carl / Karl;26.4;male;1900
Heinrich;25.3;male;1900
Hermann;24.2;male;1900
Friedrich;23.1;male;1900
Paul;22.0;male;1900
Otto;20.9;male;1900
Ernst;19.8;male;1900
Hans;18.7;male;1900
Walter;17.6;male;1900
Gustav;16.5;male;1900
Franz;11;male;1900
August;11;male;1900
Johann;11;male;1900
Johannes;11;male;1900
Max;11;male;1900
Willi / Willy;11;male;1900
Richard;11;male;1900
Emil;11;male;1900
Robert;11;male;1900
Adolf;11;male;1900
Rudolf;11;male;1900
Georg;11;male;1900
Albert;11;male;1900
Alfred;11;male;1900
Curt / Kurt;11;male;1900
Fritz;11;male;1900
Josef / Joseph;11;male;1900
Erich;11;male;1900
Ludwig;11;male;1900
Erna;30.0;female;1901
Anna;28.8;female;1901
Frieda / Frida;27.6;female;1901
Gertrud;26.4;female;1901
Martha;25.2;female;1901
Elisabeth;24.0;female;1901
Margarethe;22.8;female;1901
Emma;21.6;female;1901
Marie;20.4;female;1901
Else;19.2;female;1901
Helene;18.0;female;1901
Hertha;12;female;1901
Elsa;12;female;1901
Maria;12;female;1901
Luise;12;female;1901
Ella;12;female;1901
Käthe;12;female;1901
Berta / Bertha;12;female;1901
Clara;12;female;1901
Hedwig;12;female;1901
Paula;12;female;1901
Auguste;12;female;1901
Charlotte;12;female;1901
Olga;12;female;1901
Johanna;12;female;1901
Alma;12;female;1901
Ida;12;female;1901
Anni;12;female;1901
Dora;12;female;1901
Walter;30.0;male;1901
Carl / Karl;28.8;male;1901
Wilhelm;27.6;male;1901
Hans;26.4;male;1901
Ernst;25.2;male;1901
Otto;24.0;male;1901
Hermann;22.8;male;1901
Heinrich;21.6;male;1901
Paul;20.4;male;1901
Friedrich;19.2;male;1901
Willi / Willy;18.0;male;1901
Franz;12;male;1901
Artur / Arthur;12;male;1901
Curt / Kurt;12;male;1901
Fritz;12;male;1901
Albert;12;male;1901
Alfred;12;male;1901
Erich;12;male;1901
Johann;12;male;1901
Max;12;male;1901
Bruno;12;male;1901
Rudolf;12;male;1901
Adolf;12;male;1901
Emil;12;male;1901
Richard;12;male;1901
August;12;male;1901
Georg;12;male;1901
Gustav;12;male;1901
Johannes;12;male;1901
Gerhard;12;male;1901
Julia;72.5;female;1986
Sarah;69.6;female;1986
Stefanie / Stephanie;66.7;female;1986
Jennifer;63.8;female;1986
Katharina;60.9;female;1986
Anna;58.0;female;1986
Christina;55.1;female;1986
Anne;52.2;female;1986
Sandra;49.3;female;1986
Sabrina;46.4;female;1986
Nadine;43.5;female;1986
Katrin;29;female;1986
Annika;29;female;1986
Franziska;29;female;1986
Carolin / Caroline / Karoline;29;female;1986
Melanie;29;female;1986
Nicole;29;female;1986
Maria;29;female;1986
Daniela;29;female;1986
Jana;29;female;1986
Jessika;29;female;1986
Claudia;29;female;1986
Lena;29;female;1986
Christin;29;female;1986
Jasmin;29;female;1986
Janina;29;female;1986
Alexandra;29;female;1986
Maike / Meike;29;female;1986
Laura;29;female;1986
Nina;29;female;1986
Tanja;29;female;1986
Marie;29;female;1986
Saskia;29;female;1986
Ann;29;female;1986
Janin / Janine;29;female;1986
Christian;72.5;male;1986
Sebastian;69.6;male;1986
Alexander;66.7;male;1986
Jan;63.8;male;1986
Daniel;60.9;male;1986
Stefan / Stephan;58.0;male;1986
Philipp;55.1;male;1986
Martin;52.2;male;1986
Patrick;49.3;male;1986
Matthias;46.4;male;1986
Michael;43.5;male;1986
Dennis;29;male;1986
Christoph;29;male;1986
Tobias;29;male;1986
Florian;29;male;1986
Andreas;29;male;1986
Marcel;29;male;1986
Thomas;29;male;1986
Markus;29;male;1986
David;29;male;1986
Felix;29;male;1986
Marc / Mark;29;male;1986
Sascha;29;male;1986
Christopher;29;male;1986
Robert;29;male;1986
Benjamin;29;male;1986
Sven;29;male;1986
Fabian;29;male;1986
Tim;29;male;1986
Andre / André;29;male;1986
Simon;29;male;1986
Peter;29;male;1986
Manuel;29;male;1986
Oliver;29;male;1986
Paul;29;male;1986
Julia;70.0;female;1987
Katharina;67.2;female;1987
Sarah;64.4;female;1987
Anna;61.6;female;1987
Stefanie / Stephanie;58.8;female;1987
Jennifer;56.0;female;1987
Sandra;53.2;female;1987
Sabrina;50.4;female;1987
Christina;47.6;female;1987
Franziska;44.8;female;1987
Melanie;42.0;female;1987
Nadine;28;female;1987
Jessika;28;female;1987
Annika;28;female;1987
Nicole;28;female;1987
Katrin;28;female;1987
Janina;28;female;1987
Lisa;28;female;1987
Anne;28;female;1987
Svenja;28;female;1987
Ann;28;female;1987
Christin;28;female;1987
Jacqueline;28;female;1987
Johanna;28;female;1987
Carolin / Caroline / Karoline;28;female;1987
Janin / Janine;28;female;1987
Laura;28;female;1987
Jasmin;28;female;1987
Anja;28;female;1987
Claudia;28;female;1987
Maria;28;female;1987
Jana;28;female;1987
Vanessa;28;female;1987
Alexandra;28;female;1987
Marie;28;female;1987
Christian;70.0;male;1987
Sebastian;67.2;male;1987
Tobias;64.4;male;1987
Jan;61.6;male;1987
Daniel;58.8;male;1987
Alexander;56.0;male;1987
Florian;53.2;male;1987
Patrick;50.4;male;1987
Dennis;47.6;male;1987
Stefan / Stephan;44.8;male;1987
Benjamin;42.0;male;1987
Markus;28;male;1987
Andreas;28;male;1987
Michael;28;male;1987
Philipp;28;male;1987
Marcel;28;male;1987
Felix;28;male;1987
Martin;28;male;1987
Matthias;28;male;1987
Tim;28;male;1987
Johannes;28;male;1987
Sascha;28;male;1987
Christoph;28;male;1987
David;28;male;1987
Thomas;28;male;1987
Sven;28;male;1987
Andre / André;28;male;1987
Christopher;28;male;1987
Dominic / Dominik;28;male;1987
René;28;male;1987
Julian;28;male;1987
Fabian;28;male;1987
Robert;28;male;1987
Marc / Mark;28;male;1987
Simon;28;male;1987
Julia;77.5;female;1984
Stefanie / Stephanie;74.4;female;1984
Katrin;71.3;female;1984
Katharina;68.2;female;1984
Jennifer;65.1;female;1984
Nadine;62.0;female;1984
Sarah;58.9;female;1984
Sandra;55.8;female;1984
Anna;52.7;female;1984
Melanie;49.6;female;1984
Claudia;46.5;female;1984
Nicole;31;female;1984
Anne;31;female;1984
Nina;31;female;1984
Carolin / Caroline / Karoline;31;female;1984
Sabrina;31;female;1984
Christina;31;female;1984
Jessika;31;female;1984
Daniela;31;female;1984
Franziska;31;female;1984
Annika;31;female;1984
Anja;31;female;1984
Jasmin;31;female;1984
Alexandra;31;female;1984
Janin / Janine;31;female;1984
Christine;31;female;1984
Lena;31;female;1984
Sabine;31;female;1984
Janina;31;female;1984
Maria;31;female;1984
Christin;31;female;1984
Johanna;31;female;1984
Katja;31;female;1984
Lisa;31;female;1984
Jana;31;female;1984
Sebastian;77.5;male;1984
Christian;74.4;male;1984
Michael;71.3;male;1984
Daniel;68.2;male;1984
Martin;65.1;male;1984
Jan;62.0;male;1984
Alexander;58.9;male;1984
Stefan / Stephan;55.8;male;1984
Thomas;52.7;male;1984
Benjamin;49.6;male;1984
Dennis;46.5;male;1984
Markus;31;male;1984
Matthias;31;male;1984
Andreas;31;male;1984
Christoph;31;male;1984
Patrick;31;male;1984
Florian;31;male;1984
Philipp;31;male;1984
Tobias;31;male;1984
Sven;31;male;1984
Robert;31;male;1984
Christopher;31;male;1984
Marcel;31;male;1984
Johannes;31;male;1984
Marco;31;male;1984
David;31;male;1984
Sascha;31;male;1984
Marc / Mark;31;male;1984
Nils / Niels;31;male;1984
Simon;31;male;1984
Peter;31;male;1984
Felix;31;male;1984
Tim;31;male;1984
Dominic / Dominik;31;male;1984
Fabian;31;male;1984
Julia;75.0;female;1985
Stefanie / Stephanie;72.0;female;1985
Jennifer;69.0;female;1985
Katharina;66.0;female;1985
Sarah;63.0;female;1985
Anna;60.0;female;1985
Sandra;57.0;female;1985
Katrin;54.0;female;1985
Nadine;51.0;female;1985
Franziska;48.0;female;1985
Christina;45.0;female;1985
Claudia;30;female;1985
Jessika;30;female;1985
Nina;30;female;1985
Annika;30;female;1985
Melanie;30;female;1985
Carolin / Caroline / Karoline;30;female;1985
Daniela;30;female;1985
Christin;30;female;1985
Nicole;30;female;1985
Anne;30;female;1985
Jasmin;30;female;1985
Sabrina;30;female;1985
Janin / Janine;30;female;1985
Svenja;30;female;1985
Janina;30;female;1985
Maria;30;female;1985
Miriam;30;female;1985
Susanne;30;female;1985
Yvonne;30;female;1985
Alexandra;30;female;1985
Anja;30;female;1985
Lena;30;female;1985
Katja;30;female;1985
Laura;30;female;1985
Christian;75.0;male;1985
Daniel;72.0;male;1985
Sebastian;69.0;male;1985
Alexander;66.0;male;1985
Stefan / Stephan;63.0;male;1985
Jan;60.0;male;1985
Martin;57.0;male;1985
Tobias;54.0;male;1985
Florian;51.0;male;1985
Philipp;48.0;male;1985
Dennis;45.0;male;1985
Michael;30;male;1985
Thomas;30;male;1985
Patrick;30;male;1985
Benjamin;30;male;1985
Christoph;30;male;1985
Matthias;30;male;1985
Robert;30;male;1985
Markus;30;male;1985
Tim;30;male;1985
Johannes;30;male;1985
Sven;30;male;1985
Andre / André;30;male;1985
Andreas;30;male;1985
David;30;male;1985
Christopher;30;male;1985
Marcel;30;male;1985
Marco;30;male;1985
Björn;30;male;1985
Sascha;30;male;1985
Oliver;30;male;1985
Felix;30;male;1985
Marc / Mark;30;male;1985
Nils / Niels;30;male;1985
Frank;30;male;1985
Stefanie / Stephanie;82.5;female;1982
Julia;79.2;female;1982
Katrin;75.9;female;1982
Nicole;72.6;female;1982
Anna;69.3;female;1982
Claudia;66.0;female;1982
Melanie;62.7;female;1982
Nadine;59.4;female;1982
Daniela;56.1;female;1982
Sandra;52.8;female;1982
Nina;49.5;female;1982
Christina;33;female;1982
Katharina;33;female;1982
Anja;33;female;1982
Annika;33;female;1982
Jessika;33;female;1982
Anne;33;female;1982
Franziska;33;female;1982
Sabrina;33;female;1982
Maike / Meike;33;female;1982
Sarah;33;female;1982
Katja;33;female;1982
Kerstin;33;female;1982
Andrea;33;female;1982
Jasmin;33;female;1982
Carolin / Caroline / Karoline;33;female;1982
Alexandra;33;female;1982
Tanja;33;female;1982
Jennifer;33;female;1982
Sabine;33;female;1982
Susanne;33;female;1982
Yvonne;33;female;1982
Jana;33;female;1982
Janina;33;female;1982
Mareike;33;female;1982
Christian;82.5;male;1982
Stefan / Stephan;79.2;male;1982
Sebastian;75.9;male;1982
Jan;72.6;male;1982
Michael;69.3;male;1982
Thomas;66.0;male;1982
Matthias;62.7;male;1982
Martin;59.4;male;1982
Daniel;56.1;male;1982
Dennis;52.8;male;1982
Andreas;49.5;male;1982
Alexander;33;male;1982
Benjamin;33;male;1982
Florian;33;male;1982
Tobias;33;male;1982
Markus;33;male;1982
Christoph;33;male;1982
Philipp;33;male;1982
Sven;33;male;1982
Tim;33;male;1982
Marco;33;male;1982
Andre / André;33;male;1982
Patrick;33;male;1982
Jens;33;male;1982
Björn;33;male;1982
Marcel;33;male;1982
Simon;33;male;1982
Steffen;33;male;1982
David;33;male;1982
Johannes;33;male;1982
Nils / Niels;33;male;1982
Sascha;33;male;1982
Oliver;33;male;1982
Torsten;33;male;1982
René;33;male;1982
Stefanie / Stephanie;80.0;female;1983
Julia;76.8;female;1983
Katrin;73.6;female;1983
Anna;70.4;female;1983
Sandra;67.2;female;1983
Katharina;64.0;female;1983
Nicole;60.8;female;1983
Sarah;57.6;female;1983
Nina;54.4;female;1983
Melanie;51.2;female;1983
Jasmin;48.0;female;1983
Christina;32;female;1983
Anne;32;female;1983
Nadine;32;female;1983
Claudia;32;female;1983
Annika;32;female;1983
Christin;32;female;1983
Jessika;32;female;1983
Carolin / Caroline / Karoline;32;female;1983
Daniela;32;female;1983
Sabrina;32;female;1983
Katja;32;female;1983
Anja;32;female;1983
Jennifer;32;female;1983
Janin / Janine;32;female;1983
Sabine;32;female;1983
Janina;32;female;1983
Sonja;32;female;1983
Susanne;32;female;1983
Andrea;32;female;1983
Lena;32;female;1983
Yvonne;32;female;1983
Diana;32;female;1983
Franziska;32;female;1983
Christine;32;female;1983
Christian;80.0;male;1983
Sebastian;76.8;male;1983
Florian;73.6;male;1983
Michael;70.4;male;1983
Matthias;67.2;male;1983
Jan;64.0;male;1983
Stefan / Stephan;60.8;male;1983
Benjamin;57.6;male;1983
Martin;54.4;male;1983
Tobias;51.2;male;1983
Alexander;48.0;male;1983
Daniel;32;male;1983
Dennis;32;male;1983
Christoph;32;male;1983
Andreas;32;male;1983
Patrick;32;male;1983
Philipp;32;male;1983
Thomas;32;male;1983
Markus;32;male;1983
Sven;32;male;1983
Sascha;32;male;1983
Marcel;32;male;1983
Andre / André;32;male;1983
Oliver;32;male;1983
Marco;32;male;1983
Robert;32;male;1983
Felix;32;male;1983
Lars;32;male;1983
David;32;male;1983
Jens;32;male;1983
Nils / Niels;32;male;1983
René;32;male;1983
Björn;32;male;1983
Christopher;32;male;1983
Dominic / Dominik;32;male;1983
Julia;227.5;female;1980
Katrin;218.4;female;1980
Stefanie / Stephanie;209.3;female;1980
Melanie;200.2;female;1980
Sandra;191.1;female;1980
Anja;182.0;female;1980
Nicole;172.9;female;1980
Nadine;163.8;female;1980
Christina;154.7;female;1980
Sabrina;145.6;female;1980
Daniela;136.5;female;1980
Anna;91;female;1980
Yvonne;91;female;1980
Katharina;91;female;1980
Claudia;91;female;1980
Nina;91;female;1980
Katja;91;female;1980
Jessika;91;female;1980
Susanne;91;female;1980
Kerstin;91;female;1980
Maike / Meike;91;female;1980
Tanja;91;female;1980
Simone;91;female;1980
Annika;91;female;1980
Anne;91;female;1980
Christine;91;female;1980
Manuela;91;female;1980
Carolin / Caroline / Karoline;91;female;1980
Christin;91;female;1980
Sonja;91;female;1980
Andrea;91;female;1980
Tina;91;female;1980
Antje;91;female;1980
Sabine;91;female;1980
Sarah;91;female;1980
Christian;227.5;male;1980
Michael;218.4;male;1980
Sebastian;209.3;male;1980
Stefan / Stephan;200.2;male;1980
Jan;191.1;male;1980
Daniel;182.0;male;1980
Martin;172.9;male;1980
Dennis;163.8;male;1980
Alexander;154.7;male;1980
Thomas;145.6;male;1980
Markus;136.5;male;1980
Matthias;91;male;1980
Andreas;91;male;1980
Tobias;91;male;1980
Benjamin;91;male;1980
Patrick;91;male;1980
Sven;91;male;1980
Florian;91;male;1980
Christoph;91;male;1980
Philipp;91;male;1980
Oliver;91;male;1980
Marc / Mark;91;male;1980
Sascha;91;male;1980
Björn;91;male;1980
Andre / André;91;male;1980
Robert;91;male;1980
Marcel;91;male;1980
René;91;male;1980
Marco;91;male;1980
Lars;91;male;1980
Tim;91;male;1980
Steffen;91;male;1980
Frank;91;male;1980
Maik / Meik / Mike;91;male;1980
Nils / Niels;91;male;1980
Stefanie / Stephanie;85.0;female;1981
Katrin;81.6;female;1981
Sandra;78.2;female;1981
Julia;74.8;female;1981
Nadine;71.4;female;1981
Nicole;68.0;female;1981
Melanie;64.6;female;1981
Anna;61.2;female;1981
Claudia;57.8;female;1981
Jessika;54.4;female;1981
Christina;51.0;female;1981
Daniela;34;female;1981
Nina;34;female;1981
Katharina;34;female;1981
Katja;34;female;1981
Annika;34;female;1981
Anja;34;female;1981
Sabrina;34;female;1981
Andrea;34;female;1981
Yvonne;34;female;1981
Anne;34;female;1981
Sarah;34;female;1981
Diana;34;female;1981
Christine;34;female;1981
Kerstin;34;female;1981
Jennifer;34;female;1981
Christin;34;female;1981
Carolin / Caroline / Karoline;34;female;1981
Bianca / Bianka;34;female;1981
Maike / Meike;34;female;1981
Susanne;34;female;1981
Tanja;34;female;1981
Franziska;34;female;1981
Svenja;34;female;1981
Sonja;34;female;1981
Christian;85.0;male;1981
Sebastian;81.6;male;1981
Stefan / Stephan;78.2;male;1981
Daniel;74.8;male;1981
Thomas;71.4;male;1981
Jan;68.0;male;1981
Alexander;64.6;male;1981
Matthias;61.2;male;1981
Andreas;57.8;male;1981
Dennis;54.4;male;1981
Michael;51.0;male;1981
Markus;34;male;1981
Martin;34;male;1981
Florian;34;male;1981
Benjamin;34;male;1981
Tobias;34;male;1981
Sven;34;male;1981
Philipp;34;male;1981
Christoph;34;male;1981
Patrick;34;male;1981
Marco;34;male;1981
Björn;34;male;1981
Sascha;34;male;1981
Robert;34;male;1981
Johannes;34;male;1981
Oliver;34;male;1981
Marcel;34;male;1981
Andre / André;34;male;1981
Bastian;34;male;1981
David;34;male;1981
Frank;34;male;1981
Nils / Niels;34;male;1981
Jens;34;male;1981
Marc / Mark;34;male;1981
René;34;male;1981
Katharina;67.5;female;1988
Sarah;64.8;female;1988
Julia;62.1;female;1988
Anna;59.4;female;1988
Stefanie / Stephanie;56.7;female;1988
Jennifer;54.0;female;1988
Franziska;51.3;female;1988
Nadine;48.6;female;1988
Sandra;45.9;female;1988
Jana;43.2;female;1988
Lisa;40.5;female;1988
Melanie;27;female;1988
Jessika;27;female;1988
Sabrina;27;female;1988
Christina;27;female;1988
Jasmin;27;female;1988
Laura;27;female;1988
Janina;27;female;1988
Annika;27;female;1988
Nicole;27;female;1988
Svenja;27;female;1988
Ann;27;female;1988
Janin / Janine;27;female;1988
Lena;27;female;1988
Vanessa;27;female;1988
Katrin;27;female;1988
Jacqueline;27;female;1988
Nina;27;female;1988
Daniela;27;female;1988
Isabell;27;female;1988
Carolin / Caroline / Karoline;27;female;1988
Saskia;27;female;1988
Christin;27;female;1988
Corinna / Korinna;27;female;1988
Johanna;27;female;1988
Jan;67.5;male;1988
Daniel;64.8;male;1988
Florian;62.1;male;1988
Christian;59.4;male;1988
Philipp;56.7;male;1988
Alexander;54.0;male;1988
